,id,season,stage,date,match_api_id,home_team_api_id,away_team_api_id,home_team_goal,away_team_goal,B365H,B365D,B365A,home_y_card,home_r_card,away_y_card,away_r_card,home_shoton,away_shoton,home_shotoff,away_shotoff,home_foulcommit,away_foulcommit,home_cross,away_cross,home_corner,away_corner,home_possession,away_possession,HTP,ATP,Result
1688,23206,2012/2013,24,2013-02-15 00:00:00,1260066,Sevilla FC,RC Deportivo de La Coruña,3,1,1.36,4.75,8.0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,75,25,29,16,H
1684,23202,2012/2013,24,2013-02-16 00:00:00,1260060,CA Osasuna,Real Zaragoza,1,0,1.91,3.3,4.2,7,0,7,0,0,0,0,0,0,0,0,0,0,0,75,25,22,24,H
1686,23204,2012/2013,24,2013-02-16 00:00:00,1260064,Getafe CF,RC Celta de Vigo,3,1,2.1,3.3,3.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,75,25,29,20,H
1687,23205,2012/2013,24,2013-02-16 00:00:00,1260065,Granada CF,FC Barcelona,1,2,10.0,6.0,1.25,2,0,1,0,0,0,0,0,0,0,0,0,0,0,75,25,26,62,A
1682,23200,2012/2013,24,2013-02-16 00:00:00,1260055,Málaga CF,Athletic Club de Bilbao,1,0,1.8,3.75,4.2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,75,25,39,26,H
1681,23199,2012/2013,24,2013-02-17 00:00:00,1260053,RCD Espanyol,Real Betis Balompié,1,0,2.0,3.3,3.8,4,0,3,0,0,0,0,0,0,0,0,0,0,0,75,25,28,36,H
1689,23207,2012/2013,24,2013-02-17 00:00:00,1260067,Real Madrid CF,Rayo Vallecano,2,0,1.18,7.5,12.0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,75,25,46,37,H
1683,23201,2012/2013,24,2013-02-17 00:00:00,1260058,Real Sociedad,Levante UD,1,1,1.67,3.8,5.0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,75,25,36,33,D
1680,23198,2012/2013,24,2013-02-17 00:00:00,1260051,Real Valladolid,Atlético Madrid,0,3,3.75,3.4,2.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,75,25,30,50,A
1685,23203,2012/2013,24,2013-02-17 00:00:00,1260062,Valencia CF,RCD Mallorca,2,0,1.4,4.75,7.5,5,1,3,0,0,0,0,0,0,0,0,0,0,0,75,25,37,18,H
1693,23211,2012/2013,25,2013-02-22 00:00:00,1260079,Athletic Club de Bilbao,Real Sociedad,1,3,2.25,3.4,3.1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,75,25,26,37,A
1698,23216,2012/2013,25,2013-02-23 00:00:00,1260086,FC Barcelona,Sevilla FC,2,1,1.18,7.0,13.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,75,25,65,32,H
1699,23217,2012/2013,25,2013-02-23 00:00:00,1260088,RC Deportivo de La Coruña,Real Madrid CF,1,2,8.5,5.0,1.33,3,0,5,0,0,0,0,0,0,0,0,0,0,0,75,25,16,49,A
1696,23214,2012/2013,25,2013-02-23 00:00:00,1260084,RCD Mallorca,Getafe CF,1,3,2.2,3.2,3.4,3,0,4,0,0,0,0,0,0,0,0,0,0,0,75,25,18,32,A
1695,23213,2012/2013,25,2013-02-23 00:00:00,1260083,Real Zaragoza,Valencia CF,2,2,3.2,3.2,2.3,5,1,4,0,0,0,0,0,0,0,0,0,0,0,75,25,24,40,D
1691,23209,2012/2013,25,2013-02-24 00:00:00,1260075,Atlético Madrid,RCD Espanyol,1,0,1.36,4.75,8.0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,75,25,53,31,H
1697,23215,2012/2013,25,2013-02-24 00:00:00,1260085,RC Celta de Vigo,Granada CF,2,1,1.83,3.4,4.5,3,0,3,0,0,0,0,0,0,0,0,0,0,0,75,25,20,26,H
1690,23208,2012/2013,25,2013-02-24 00:00:00,1260072,Rayo Vallecano,Real Valladolid,1,2,1.75,3.5,4.75,2,0,2,0,0,0,0,0,0,0,0,0,0,0,75,25,37,30,A
1692,23210,2012/2013,25,2013-02-24 00:00:00,1260077,Real Betis Balompié,Málaga CF,3,0,2.5,3.25,2.8,2,0,3,0,0,0,0,0,0,0,0,0,0,0,75,25,36,42,H
1694,23212,2012/2013,25,2013-02-25 00:00:00,1260081,Levante UD,CA Osasuna,0,2,1.91,3.4,4.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,75,25,34,25,A
1705,23223,2012/2013,26,2013-03-01 00:00:00,1260104,Getafe CF,Real Zaragoza,2,0,1.91,3.4,4.0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,75,25,35,25,H
1703,23221,2012/2013,26,2013-03-02 00:00:00,1260102,CA Osasuna,Athletic Club de Bilbao,0,1,2.3,3.25,3.1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,75,25,28,26,A
1709,23227,2012/2013,26,2013-03-02 00:00:00,1260120,RC Deportivo de La Coruña,Rayo Vallecano,0,0,2.3,3.3,3.1,3,0,5,0,0,0,0,0,0,0,0,0,0,0,75,25,16,37,D
1708,23226,2012/2013,26,2013-03-02 00:00:00,1260112,Real Madrid CF,FC Barcelona,2,1,2.88,3.6,2.3,4,0,6,1,0,0,0,0,0,0,0,0,0,0,75,25,52,68,H
1704,23222,2012/2013,26,2013-03-02 00:00:00,1260103,Valencia CF,Levante UD,2,2,1.5,4.2,6.5,2,0,5,0,0,0,0,0,0,0,0,0,0,0,75,25,41,34,D
1706,23224,2012/2013,26,2013-03-03 00:00:00,1260107,Granada CF,RCD Mallorca,1,2,2.05,3.25,3.75,1,0,3,0,0,0,0,0,0,0,0,0,0,0,75,25,26,18,A
1701,23219,2012/2013,26,2013-03-03 00:00:00,1260100,Málaga CF,Atlético Madrid,0,0,2.8,3.3,2.5,2,0,4,0,0,0,0,0,0,0,0,0,0,0,75,25,42,56,D
1700,23218,2012/2013,26,2013-03-03 00:00:00,1260099,RCD Espanyol,Real Valladolid,0,0,1.83,3.4,4.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,75,25,31,33,D
1702,23220,2012/2013,26,2013-03-03 00:00:00,1260101,Real Sociedad,Real Betis Balompié,3,3,1.75,3.6,4.75,1,0,5,0,0,0,0,0,0,0,0,0,0,0,75,25,40,39,D
1707,23225,2012/2013,26,2013-03-04 00:00:00,1260110,Sevilla FC,RC Celta de Vigo,4,1,1.44,4.2,7.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,75,25,32,23,H
1713,23231,2012/2013,27,2013-03-08 00:00:00,1260129,Real Betis Balompié,CA Osasuna,2,1,1.91,3.4,4.0,5,0,4,1,0,0,0,0,0,0,0,0,0,0,75,25,40,28,H
1719,23237,2012/2013,27,2013-03-09 00:00:00,1260146,FC Barcelona,RC Deportivo de La Coruña,2,0,1.11,9.0,19.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,75,25,68,17,H
1717,23235,2012/2013,27,2013-03-09 00:00:00,1260142,RCD Mallorca,Sevilla FC,2,1,3.1,3.3,2.3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,75,25,21,35,H
1710,23228,2012/2013,27,2013-03-09 00:00:00,1260126,Rayo Vallecano,RCD Espanyol,2,0,1.91,3.4,4.0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,75,25,38,32,H
1711,23229,2012/2013,27,2013-03-09 00:00:00,1260127,Real Valladolid,Málaga CF,1,1,2.38,3.25,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,75,25,34,43,D
1714,23232,2012/2013,27,2013-03-10 00:00:00,1260132,Athletic Club de Bilbao,Valencia CF,1,0,2.5,3.4,2.7,1,0,6,0,0,0,0,0,0,0,0,0,0,0,75,25,29,42,H
1712,23230,2012/2013,27,2013-03-10 00:00:00,1260128,Atlético Madrid,Real Sociedad,0,1,1.5,4.33,6.0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,75,25,57,41,A
1715,23233,2012/2013,27,2013-03-10 00:00:00,1260137,Levante UD,Getafe CF,0,0,2.1,3.4,3.5,2,0,3,0,0,0,0,0,0,0,0,0,0,0,75,25,35,38,D
1718,23236,2012/2013,27,2013-03-10 00:00:00,1260144,RC Celta de Vigo,Real Madrid CF,1,2,6.5,4.5,1.45,2,0,1,0,0,0,0,0,0,0,0,0,0,0,75,25,23,55,A
1716,23234,2012/2013,27,2013-03-11 00:00:00,1260138,Real Zaragoza,Granada CF,0,0,2.1,3.25,3.6,3,0,2,0,0,0,0,0,0,0,0,0,0,0,75,25,25,26,D
1728,23246,2012/2013,28,2013-03-15 00:00:00,1260173,RC Deportivo de La Coruña,RC Celta de Vigo,3,1,2.25,3.4,3.1,2,0,3,1,0,0,0,0,0,0,0,0,0,0,75,25,17,23,H
1724,23242,2012/2013,28,2013-03-16 00:00:00,1260161,Getafe CF,Athletic Club de Bilbao,1,0,2.3,3.4,3.0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,75,25,39,32,H
1727,23245,2012/2013,28,2013-03-16 00:00:00,1260170,Real Madrid CF,RCD Mallorca,5,2,1.13,9.0,17.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,75,25,58,24,H
1721,23239,2012/2013,28,2013-03-16 00:00:00,1260154,Real Sociedad,Real Valladolid,4,1,1.62,3.8,5.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,75,25,44,35,H
1723,23241,2012/2013,28,2013-03-16 00:00:00,1260159,Valencia CF,Real Betis Balompié,3,0,1.62,3.8,5.5,3,0,3,1,0,0,0,0,0,0,0,0,0,0,75,25,42,43,H
1722,23240,2012/2013,28,2013-03-17 00:00:00,1260156,CA Osasuna,Atlético Madrid,0,2,3.4,3.3,2.15,1,0,4,0,0,0,0,0,0,0,0,0,0,0,75,25,28,57,A
1729,23247,2012/2013,28,2013-03-17 00:00:00,1260175,FC Barcelona,Rayo Vallecano,3,1,1.11,9.0,21.0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,75,25,71,41,H
1725,23243,2012/2013,28,2013-03-17 00:00:00,1260164,Granada CF,Levante UD,1,1,1.91,3.3,4.2,8,0,6,0,0,0,0,0,0,0,0,0,0,0,75,25,27,36,D
1720,23238,2012/2013,28,2013-03-17 00:00:00,1260148,Málaga CF,RCD Espanyol,0,2,1.91,3.3,4.2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,75,25,44,32,A
1726,23244,2012/2013,28,2013-03-17 00:00:00,1260168,Sevilla FC,Real Zaragoza,4,0,1.4,4.5,8.0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,75,25,35,26,H
1736,23254,2012/2013,29,2013-03-30 00:00:00,1260191,Levante UD,Sevilla FC,1,0,3.4,3.2,2.2,4,0,3,0,0,0,0,0,0,0,0,0,0,0,75,25,37,38,H
1739,23257,2012/2013,29,2013-03-30 00:00:00,1260199,RC Celta de Vigo,FC Barcelona,2,2,8.0,5.0,1.36,4,0,3,0,0,0,0,0,0,0,0,0,0,0,75,25,23,74,D
1730,23248,2012/2013,29,2013-03-30 00:00:00,1260179,Rayo Vallecano,Málaga CF,1,3,1.85,3.4,4.33,2,0,1,0,0,0,0,0,0,0,0,0,0,0,75,25,41,44,A
1737,23255,2012/2013,29,2013-03-30 00:00:00,1260196,Real Zaragoza,Real Madrid CF,1,1,7.5,4.75,1.4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,75,25,26,61,D
1733,23251,2012/2013,29,2013-03-31 00:00:00,1260185,Atlético Madrid,Valencia CF,1,1,1.73,3.6,4.75,3,0,3,0,0,0,0,0,0,0,0,0,0,0,75,25,60,45,D
1731,23249,2012/2013,29,2013-03-31 00:00:00,1260181,RCD Espanyol,Real Sociedad,2,2,2.7,3.3,2.6,2,0,4,0,0,0,0,0,0,0,0,0,0,0,75,25,35,47,D
1738,23256,2012/2013,29,2013-03-31 00:00:00,1260198,RCD Mallorca,RC Deportivo de La Coruña,2,3,1.91,3.5,4.0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,75,25,24,20,A
1732,23250,2012/2013,29,2013-03-31 00:00:00,1260184,Real Valladolid,CA Osasuna,1,3,2.1,3.2,3.6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,75,25,35,28,A
1735,23253,2012/2013,29,2013-04-01 00:00:00,1260189,Athletic Club de Bilbao,Granada CF,1,0,1.73,3.6,4.75,3,0,1,0,0,0,0,0,0,0,0,0,0,0,75,25,32,28,H
1734,23252,2012/2013,29,2013-04-01 00:00:00,1260187,Real Betis Balompié,Getafe CF,0,0,1.83,3.6,4.2,4,0,2,0,0,0,0,0,0,0,0,0,0,0,75,25,43,42,D
1754,23272,2012/2013,30,2013-04-05 00:00:00,1260218,Granada CF,Real Betis Balompié,1,5,2.3,3.3,3.1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,75,25,28,44,A
1758,23276,2012/2013,30,2013-04-06 00:00:00,1260228,FC Barcelona,RCD Mallorca,5,0,1.17,7.0,15.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,75,25,75,24,H
1757,23275,2012/2013,30,2013-04-06 00:00:00,1260226,RC Deportivo de La Coruña,Real Zaragoza,3,2,1.95,3.5,3.75,5,0,5,0,0,0,0,0,0,0,0,0,0,0,75,25,23,27,H
1756,23274,2012/2013,30,2013-04-06 00:00:00,1260223,Real Madrid CF,Levante UD,5,1,1.14,8.0,15.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,75,25,62,40,H
1750,23268,2012/2013,30,2013-04-06 00:00:00,1260209,Real Sociedad,Málaga CF,4,2,1.67,3.75,5.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,75,25,48,47,H
1751,23269,2012/2013,30,2013-04-07 00:00:00,1260210,CA Osasuna,RCD Espanyol,0,2,2.0,3.3,3.8,4,0,4,0,0,0,0,0,0,0,0,0,0,0,75,25,31,36,A
1753,23271,2012/2013,30,2013-04-07 00:00:00,1260216,Getafe CF,Atlético Madrid,0,0,3.6,3.5,2.0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,75,25,43,61,D
1759,23277,2012/2013,30,2013-04-07 00:00:00,1260232,RC Celta de Vigo,Rayo Vallecano,0,2,2.0,3.5,3.6,5,0,5,0,0,0,0,0,0,0,0,0,0,0,75,25,24,41,A
1752,23270,2012/2013,30,2013-04-07 00:00:00,1260212,Valencia CF,Real Valladolid,2,1,1.4,4.33,8.5,1,0,2,0,0,0,0,0,0,0,0,0,0,0,75,25,46,35,H
1755,23273,2012/2013,30,2013-04-08 00:00:00,1260221,Sevilla FC,Athletic Club de Bilbao,2,1,1.57,3.8,6.0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,75,25,38,35,H
1765,23283,2012/2013,31,2013-04-12 00:00:00,1260125,Real Betis Balompié,Sevilla FC,3,3,2.5,3.4,2.7,5,0,3,1,0,0,0,0,0,0,0,0,0,0,75,25,47,41,D
1767,23285,2012/2013,31,2013-04-13 00:00:00,1260134,Levante UD,RC Deportivo de La Coruña,0,4,2.2,3.3,3.3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,75,25,40,26,A
1761,23279,2012/2013,31,2013-04-13 00:00:00,1260115,Málaga CF,CA Osasuna,1,0,2.0,3.4,3.75,2,0,3,0,0,0,0,0,0,0,0,0,0,0,75,25,47,31,H
1762,23280,2012/2013,31,2013-04-13 00:00:00,1260117,RCD Espanyol,Valencia CF,3,3,3.1,3.3,2.3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,75,25,39,49,D
1763,23281,2012/2013,31,2013-04-13 00:00:00,1260119,Real Valladolid,Getafe CF,2,1,2.3,3.2,3.2,2,0,2,1,0,0,0,0,0,0,0,0,0,0,75,25,35,44,H
1766,23284,2012/2013,31,2013-04-14 00:00:00,1260131,Athletic Club de Bilbao,Real Madrid CF,0,3,7.0,4.5,1.44,3,0,2,0,0,0,0,0,0,0,0,0,0,0,75,25,35,65,A
1764,23282,2012/2013,31,2013-04-14 00:00:00,1260122,Atlético Madrid,Granada CF,5,0,1.36,4.75,8.5,1,0,3,0,0,0,0,0,0,0,0,0,0,0,75,25,62,28,H
1760,23278,2012/2013,31,2013-04-14 00:00:00,1260109,Rayo Vallecano,Real Sociedad,0,2,2.5,3.4,2.7,5,0,3,0,0,0,0,0,0,0,0,0,0,0,75,25,44,51,A
1768,23286,2012/2013,31,2013-04-14 00:00:00,1260136,Real Zaragoza,FC Barcelona,0,3,7.5,4.75,1.4,3,0,2,0,0,0,0,0,0,0,0,0,0,0,75,25,27,78,A
1769,23287,2012/2013,31,2013-04-15 00:00:00,1260140,RCD Mallorca,RC Celta de Vigo,1,0,2.05,3.4,3.5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,75,25,24,24,H
1779,23297,2012/2013,32,2013-04-19 00:00:00,1260171,RCD Mallorca,Rayo Vallecano,1,1,2.2,3.5,3.1,4,0,5,0,0,0,0,0,0,0,0,0,0,0,75,25,27,44,D
1777,23295,2012/2013,32,2013-04-20 00:00:00,1260165,FC Barcelona,Levante UD,1,0,1.2,6.5,13.0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,75,25,81,40,H
1773,23291,2012/2013,32,2013-04-20 00:00:00,1260155,Granada CF,Real Valladolid,1,1,2.1,3.25,3.6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,75,25,28,38,D
1775,23293,2012/2013,32,2013-04-20 00:00:00,1260160,Real Madrid CF,Real Betis Balompié,3,1,1.25,6.0,10.0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,75,25,68,48,H
1771,23289,2012/2013,32,2013-04-20 00:00:00,1260152,Valencia CF,Málaga CF,5,1,1.57,3.8,6.0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,75,25,50,50,H
1770,23288,2012/2013,32,2013-04-21 00:00:00,1260149,CA Osasuna,Real Sociedad,0,0,2.88,3.3,2.4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,75,25,31,54,D
1772,23290,2012/2013,32,2013-04-21 00:00:00,1260153,Getafe CF,RCD Espanyol,0,2,2.2,3.2,3.4,5,1,7,0,0,0,0,0,0,0,0,0,0,0,75,25,44,40,A
1776,23294,2012/2013,32,2013-04-21 00:00:00,1260162,RC Deportivo de La Coruña,Athletic Club de Bilbao,1,1,2.1,3.4,3.4,1,0,5,0,0,0,0,0,0,0,0,0,0,0,75,25,29,35,D
1774,23292,2012/2013,32,2013-04-21 00:00:00,1260158,Sevilla FC,Atlético Madrid,0,1,2.4,3.3,2.88,1,0,5,0,0,0,0,0,0,0,0,0,0,0,75,25,42,65,A
1778,23296,2012/2013,32,2013-04-22 00:00:00,1260167,RC Celta de Vigo,Real Zaragoza,2,1,2.0,3.3,3.8,6,0,4,0,0,0,0,0,0,0,0,0,0,0,75,25,24,27,H
1780,23298,2012/2013,33,2013-04-26 00:00:00,1260183,Rayo Vallecano,CA Osasuna,2,2,1.75,3.5,4.75,1,0,3,0,0,0,0,0,0,0,0,0,0,0,75,25,45,32,D
1787,23305,2012/2013,33,2013-04-27 00:00:00,1260206,Athletic Club de Bilbao,FC Barcelona,2,2,4.75,4.0,1.67,3,0,2,0,0,0,0,0,0,0,0,0,0,0,75,25,36,84,D
1785,23303,2012/2013,33,2013-04-27 00:00:00,1260202,Atlético Madrid,Real Madrid CF,1,2,2.63,3.5,2.5,4,0,4,0,0,0,0,0,0,0,0,0,0,0,75,25,68,71,A
1788,23306,2012/2013,33,2013-04-27 00:00:00,1260211,Levante UD,RC Celta de Vigo,0,1,2.05,3.3,3.6,2,0,5,0,0,0,0,0,0,0,0,0,0,0,75,25,40,27,A
1789,23307,2012/2013,33,2013-04-27 00:00:00,1260214,Real Zaragoza,RCD Mallorca,3,2,2.1,3.3,3.5,4,0,2,0,0,0,0,0,0,0,0,0,0,0,75,25,27,28,H
1782,23300,2012/2013,33,2013-04-28 00:00:00,1260188,Málaga CF,Getafe CF,2,1,1.67,3.75,5.0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,75,25,50,44,H
1783,23301,2012/2013,33,2013-04-28 00:00:00,1260190,RCD Espanyol,Granada CF,0,1,1.95,3.5,3.8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,75,25,43,29,A
1781,23299,2012/2013,33,2013-04-28 00:00:00,1260186,Real Sociedad,Valencia CF,4,2,2.25,3.4,3.1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,75,25,55,53,H
1784,23302,2012/2013,33,2013-04-28 00:00:00,1260192,Real Valladolid,Sevilla FC,1,1,3.0,3.4,2.3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,75,25,39,42,D
1786,23304,2012/2013,33,2013-04-29 00:00:00,1260204,Real Betis Balompié,RC Deportivo de La Coruña,1,1,1.91,3.6,3.8,5,0,4,0,0,0,0,0,0,0,0,0,0,0,75,25,48,30,D
1797,23315,2012/2013,34,2013-05-03 00:00:00,1260251,RC Celta de Vigo,Athletic Club de Bilbao,1,1,2.4,3.4,2.8,1,0,4,0,0,0,0,0,0,0,0,0,0,0,75,25,30,37,D
1792,23310,2012/2013,34,2013-05-04 00:00:00,1260237,Granada CF,Málaga CF,1,0,2.5,3.3,2.8,4,0,2,0,0,0,0,0,0,0,0,0,0,0,75,25,32,53,H
1795,23313,2012/2013,34,2013-05-04 00:00:00,1260245,RC Deportivo de La Coruña,Atlético Madrid,0,0,3.4,3.4,2.1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,75,25,31,68,D
1794,23312,2012/2013,34,2013-05-04 00:00:00,1260241,Real Madrid CF,Real Valladolid,4,3,1.18,7.0,13.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,75,25,74,40,H
1790,23308,2012/2013,34,2013-05-04 00:00:00,1260229,Valencia CF,CA Osasuna,4,0,1.4,4.5,7.5,2,0,4,1,0,0,0,0,0,0,0,0,0,0,75,25,53,33,H
1796,23314,2012/2013,34,2013-05-05 00:00:00,1260249,FC Barcelona,Real Betis Balompié,4,2,1.2,7.0,12.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,75,25,85,49,H
1798,23316,2012/2013,34,2013-05-05 00:00:00,1260255,RCD Mallorca,Levante UD,1,1,1.75,3.5,4.75,0,0,3,0,0,0,0,0,0,0,0,0,0,0,75,25,28,40,D
1799,23317,2012/2013,34,2013-05-05 00:00:00,1260258,Real Zaragoza,Rayo Vallecano,3,0,2.0,3.5,3.6,4,0,2,0,0,0,0,0,0,0,0,0,0,0,75,25,30,46,H
1793,23311,2012/2013,34,2013-05-05 00:00:00,1260238,Sevilla FC,RCD Espanyol,3,0,1.57,3.8,6.0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,75,25,43,43,H
1791,23309,2012/2013,34,2013-05-06 00:00:00,1260233,Getafe CF,Real Sociedad,2,1,3.4,3.5,2.05,3,0,3,0,0,0,0,0,0,0,0,0,0,0,75,25,44,58,H
1816,23334,2012/2013,36,2013-05-08 00:00:00,1260257,RC Celta de Vigo,Atlético Madrid,1,3,3.4,3.2,2.2,3,0,4,0,0,0,0,0,0,0,0,0,0,0,75,25,31,69,A
1813,23331,2012/2013,36,2013-05-08 00:00:00,1260247,Real Madrid CF,Málaga CF,6,2,1.2,6.5,12.0,1,0,3,2,0,0,0,0,0,0,0,0,0,0,75,25,77,53,H
1809,23327,2012/2013,35,2013-05-10 00:00:00,1260293,Levante UD,Real Zaragoza,0,0,2.75,3.3,2.55,5,1,3,0,0,0,0,0,0,0,0,0,0,0,75,25,41,33,D
1808,23326,2012/2013,35,2013-05-11 00:00:00,1260291,Athletic Club de Bilbao,RCD Mallorca,2,1,1.8,3.6,4.33,4,0,6,0,0,0,0,0,0,0,0,0,0,0,75,25,38,29,H
1801,23319,2012/2013,35,2013-05-11 00:00:00,1260270,CA Osasuna,Getafe CF,1,0,1.85,3.4,4.33,3,0,5,0,0,0,0,0,0,0,0,0,0,0,75,25,33,47,H
1804,23322,2012/2013,35,2013-05-11 00:00:00,1260283,RCD Espanyol,Real Madrid CF,1,1,6.0,4.33,1.5,5,1,6,0,0,0,0,0,0,0,0,0,0,0,75,25,43,77,D
1805,23323,2012/2013,35,2013-05-11 00:00:00,1260284,Real Valladolid,RC Deportivo de La Coruña,1,0,2.5,3.3,2.8,3,0,1,0,0,0,0,0,0,0,0,0,0,0,75,25,40,32,H
1806,23324,2012/2013,35,2013-05-12 00:00:00,1260286,Atlético Madrid,FC Barcelona,1,2,4.0,3.5,1.91,1,0,2,0,0,0,0,0,0,0,0,0,0,0,75,25,69,88,A
1803,23321,2012/2013,35,2013-05-12 00:00:00,1260279,Málaga CF,Sevilla FC,0,0,2.63,3.3,2.63,4,0,3,0,0,0,0,0,0,0,0,0,0,0,75,25,53,46,D
1800,23318,2012/2013,35,2013-05-12 00:00:00,1260268,Rayo Vallecano,Valencia CF,0,4,3.6,3.3,2.05,5,0,2,0,0,0,0,0,0,0,0,0,0,0,75,25,46,59,A
1807,23325,2012/2013,35,2013-05-12 00:00:00,1260289,Real Betis Balompié,RC Celta de Vigo,1,0,1.91,3.5,4.0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,75,25,49,31,H
1802,23320,2012/2013,35,2013-05-13 00:00:00,1260274,Real Sociedad,Granada CF,2,2,1.44,4.33,7.0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,75,25,59,36,D
1810,23328,2012/2013,36,2013-05-18 00:00:00,1260240,Getafe CF,Valencia CF,0,1,4.5,3.75,1.75,2,0,1,0,0,0,0,0,0,0,0,0,0,0,75,25,47,59,A
1811,23329,2012/2013,36,2013-05-18 00:00:00,1260243,Granada CF,CA Osasuna,3,0,2.1,3.2,3.6,3,0,2,1,0,0,0,0,0,0,0,0,0,0,75,25,36,36,H
1812,23330,2012/2013,36,2013-05-18 00:00:00,1260246,Sevilla FC,Real Sociedad,1,2,1.91,3.6,3.75,4,1,3,0,0,0,0,0,0,0,0,0,0,0,75,25,47,59,A
1815,23333,2012/2013,36,2013-05-19 00:00:00,1260254,FC Barcelona,Real Valladolid,2,1,1.29,5.5,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,25,91,43,H
1819,23337,2012/2013,36,2013-05-19 00:00:00,1260263,Levante UD,Rayo Vallecano,2,3,2.5,3.3,2.75,2,0,5,0,0,0,0,0,0,0,0,0,0,0,75,25,42,46,A
1814,23332,2012/2013,36,2013-05-19 00:00:00,1260250,RC Deportivo de La Coruña,RCD Espanyol,2,0,1.57,4.0,5.5,3,0,5,0,0,0,0,0,0,0,0,0,0,0,75,25,32,44,H
1818,23336,2012/2013,36,2013-05-19 00:00:00,1260261,Real Zaragoza,Athletic Club de Bilbao,1,2,1.85,3.5,4.2,5,0,2,0,0,0,0,0,0,0,0,0,0,0,75,25,34,41,A
1817,23335,2012/2013,36,2013-05-20 00:00:00,1260259,RCD Mallorca,Real Betis Balompié,1,0,2.5,3.4,2.7,4,0,2,0,0,0,0,0,0,0,0,0,0,0,75,25,29,52,H
1829,23347,2012/2013,37,2013-05-26 00:00:00,1260295,Athletic Club de Bilbao,Levante UD,0,1,1.45,4.33,7.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,75,25,44,42,A
1827,23345,2012/2013,37,2013-05-26 00:00:00,1260290,Atlético Madrid,RCD Mallorca,0,0,1.62,4.1,5.0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,75,25,72,32,D
1822,23340,2012/2013,37,2013-05-26 00:00:00,1260273,CA Osasuna,Sevilla FC,2,1,2.38,3.4,2.88,2,0,2,0,0,0,0,0,0,0,0,0,0,0,75,25,36,47,H
1820,23338,2012/2013,37,2013-05-26 00:00:00,1260267,Getafe CF,Rayo Vallecano,1,2,2.1,3.5,3.3,5,0,5,0,0,0,0,0,0,0,0,0,0,0,75,25,47,49,A
